onset	duration	item	rotation	accuracy	reaction_time
469.1314	1	A3	0	1	0.87307
475.1688	1	A2	90	1	0.79279
477.208	1	A5	0	1	0.76264
479.2471	1	B1	0	1	0.79592
483.2854	1	B3	0	1	0.72823
487.3237	1	B4	0	1	0.63016
491.3619	1	B5	0	1	0.64231
495.4002	1	C1	90	1	0.80126
501.4377	1	C2	90	1	0.97436
507.4751	1	C3	90	1	1.0553
511.5134	1	C4	0	1	0.88918
513.5525	1	C5	0	1	0.73262
515.5916	1	A1	0	1	0.6337
519.6299	1	A2	0	1	0.81445
521.669	1	A3	90	1	0.92568
527.7065	1	A4	0	1	0.66346
529.7456	1	A5	0	1	0.71231
533.7839	1	B1	0	1	0.73837
535.823	1	B2	0	1	0.5742
539.8613	1	B3	90	0	0.71168
543.8996	1	B1	0	1	0.76821
549.937	1	B2	0	1	0.70493
555.9744	1	B5	0	1	0.79606
562.0118	1	C1	0	1	0.84115
566.0501	1	C3	0	1	0.86604
570.0884	1	C5	90	1	0.84498
572.1275	1	C2	0	1	0.84494
576.1658	1	C5	0	1	0.73341
580.2041	1	C3	90	1	0.89654
582.2432	1	C4	0	1	0.92755
584.2824	1	C1	90	1	0.84087
586.3215	1	B5	0	1	0.84914
588.3606	1	B3	0	1	0.7647
594.398	1	B5	0	1	0.73331
598.4363	1	B3	90	1	0.88786
600.4755	1	B4	0	1	1.0001
602.5146	1	B5	0	1	0.77718
604.5537	1	C1	0	1	0.78563
608.592	1	C2	0	1	0.93163
610.6311	1	C3	0	1	0.77275
