onset	duration	item	rotation	accuracy	reaction_time
494.8928	1	A4	0	1	0.69823
498.9311	1	A5	0	1	0.7866
500.9703	1	B1	0	1	0.66146
503.0094	1	B2	0	1	0.84766
509.0468	1	B3	0	1	0.89672
511.0859	1	B4	0	1	0.78714
513.1251	1	B5	0	1	0.91542
517.1634	1	C1	0	1	0.81145
519.2025	1	C2	0	1	0.75868
521.2416	1	C3	0	1	0.90043
523.2808	1	C4	0	1	0.73666
525.3199	1	C5	0	1	0.78508
529.3582	1	A1	0	1	0.73791
531.3973	1	C5	0	1	0.8818
535.4356	1	C4	0	1	0.67462
539.4739	1	C3	0	1	0.58054
543.5121	1	C1	90	0	0.79236
545.5513	1	B5	0	1	0.78362
551.5887	1	B4	0	1	0.86857
555.627	1	B5	0	1	0.75477
557.6661	1	B3	0	1	0.62155
563.7035	1	B5	0	1	0.82448
567.7418	1	B4	0	1	1.187
573.7793	1	B1	0	1	0.96231
575.8184	1	B3	90	1	0.97972
581.8558	1	B5	90	0	1.0939
585.8941	1	B2	0	1	0.81711
587.9332	1	B1	0	1	0.65228
589.9723	1	B2	0	1	0.70551
596.0098	1	B3	0	1	0.72733
600.0481	1	B4	0	1	1.0536
606.0855	1	B5	0	1	1.0657
610.1238	1	C1	0	1	0.659
