onset	duration	item	rotation	accuracy	reaction_time
531.3914	1	C2	0	1	0.73319
535.4297	1	C5	0	1	0.8714
541.4671	1	A1	0	1	0.85138
545.5054	1	C5	0	1	0.76257
549.5437	1	C4	0	1	0.76589
553.582	1	C3	0	1	0.92067
557.6202	1	C4	0	1	0.7223
563.6577	1	C1	0	n/a	n/a
569.6951	1	C4	0	1	0.99599
571.7342	1	C5	90	0	1.0772
573.7734	1	C3	0	1	0.88597
579.8108	1	C5	0	1	0.61165
581.8499	1	A1	0	1	0.96949
587.8874	1	C5	0	1	0.62336
591.9256	1	A1	0	1	1.2492
593.9648	1	C5	0	1	0.61521
598.003	1	C4	0	n/a	n/a
604.0405	1	C3	0	1	0.71523
608.0787	1	C2	0	1	0.81557
612.117	1	C1	0	1	0.65583
